Title,Link,pubDate,Description,Source
Researchers compile largest-ever photo database of Amazon wildlife - Mongabay.com,https://news.mongabay.com/2022/05/researchers-compile-largest-ever-photo-database-of-amazon-wildlife/,2022/05/20,Researchers compile largest-ever photo database of Amazon wildlife&nbsp;&nbsp;Mongabay.com,Mongabay.com
Financing conservation by valuing carbon services produced by wild animals | Proceedings of the National Academy of Sciences - pnas.org,https://www.pnas.org/doi/10.1073/pnas.2120426119,2022/05/25,Financing conservation by valuing carbon services produced by wild animals | Proceedings of the National Academy of Sciences&nbsp;&nbsp;pnas.org,pnas.org
The economic importance of biodiversity | JP Morgan Asset Management - J.P. Morgan & Co.,https://am.jpmorgan.com/us/en/asset-management/adv/insights/portfolio-insights/sustainable-investing/the-economic-importance-of-biodiversity/,2022/05/09,The economic importance of biodiversity | JP Morgan Asset Management&nbsp;&nbsp;J.P. Morgan & Co.,J.P. Morgan & Co.
Photos of Amazon animals supply extensive collection of biodiversity data - Mirage News,https://www.miragenews.com/photos-of-amazon-animals-supply-extensive-792797/,2022/06/01,Photos of Amazon animals supply extensive collection of biodiversity data&nbsp;&nbsp;Mirage News,Mirage News
This Lion Safari Gives Travelers a Deeper Look at Wildlife Conservation in Africa - AFAR Media,https://www.afar.com/magazine/how-safari-company-andbeyond-is-helping-lions-thrive,2022/05/18,This Lion Safari Gives Travelers a Deeper Look at Wildlife Conservation in Africa&nbsp;&nbsp;AFAR Media,AFAR Media
"Offshore wind developers, conservation groups collaborate to protect birds - Port City Daily",https://portcitydaily.com/local-news/2022/05/29/offshore-wind-developers-conservation-groups-collaborate-to-protect-birds/,2022/05/29,"Offshore wind developers, conservation groups collaborate to protect birds&nbsp;&nbsp;Port City Daily",Port City Daily
"May 28: Flying salamanders, headbutting animals and brain damage, undersea cable sensors and more… - CBC.ca",https://www.cbc.ca/radio/quirks/may-28-flying-salamanders-headbutting-animals-and-brain-damage-undersea-cable-sensors-and-more-1.6467018,2022/05/27,"May 28: Flying salamanders, headbutting animals and brain damage, undersea cable sensors and more…&nbsp;&nbsp;CBC.ca",CBC.ca
Researchers Put Together the Largest Photo Database of Amazon's Wildlife - The Swaddle,https://theswaddle.com/researchers-put-together-the-largest-photo-database-of-amazons-wildlife/,2022/05/25,Researchers Put Together the Largest Photo Database of Amazon's Wildlife&nbsp;&nbsp;The Swaddle,The Swaddle
Acoustic sensors to pinpoint shooters in an urban setting - Verve Times,https://vervetimes.com/acoustic-sensors-to-pinpoint-shooters-in-an-urban-setting/,2022/05/24,Acoustic sensors to pinpoint shooters in an urban setting&nbsp;&nbsp;Verve Times,Verve Times
International Day for Biological Diversity: Israeli tech making a difference - Geektime,https://www.geektime.com/international-day-for-biological-diversity-israeli-tech/,2022/05/22,International Day for Biological Diversity: Israeli tech making a difference&nbsp;&nbsp;Geektime,Geektime
Preserving Biodiversity: Islamia College leads the way - Greater Kashmir,https://www.greaterkashmir.com/kashmir/preserving-biodiversity-islamia-college-leads-the-way,2022/05/29,Preserving Biodiversity: Islamia College leads the way&nbsp;&nbsp;Greater Kashmir,Greater Kashmir
"8 Desert Animals You Should Know About, from the Sand Cat to Kangaroo Rat - Brightly",https://brightly.eco/desert-animals/,2022/05/11,"8 Desert Animals You Should Know About, from the Sand Cat to Kangaroo Rat&nbsp;&nbsp;Brightly",Brightly
Biodiversity and infrastructure interact to drive tourism to and within Costa Rica | Proceedings of the National Academy of Sciences - pnas.org,https://www.pnas.org/doi/10.1073/pnas.2107662119,2022/03/04,Biodiversity and infrastructure interact to drive tourism to and within Costa Rica | Proceedings of the National Academy of Sciences&nbsp;&nbsp;pnas.org,pnas.org
"At GWF 2022, Jane Goodall and Jack Dangermond Call for Collaboration for a Sustainable Future USA - English - USA - English - PR Newswire",https://www.prnewswire.com/in/news-releases/at-gwf-2022-jane-goodall-and-jack-dangermond-call-for-collaboration-for-a-sustainable-future-819703757.html,2022/05/11,"At GWF 2022, Jane Goodall and Jack Dangermond Call for Collaboration for a Sustainable Future USA - English - USA - English&nbsp;&nbsp;PR Newswire",PR Newswire
Drones and tech keeping track of koalas - 7NEWS,https://7news.com.au/news/wildlife/drones-and-tech-keeping-track-of-koalas-c-7056039,2022/06/04,Drones and tech keeping track of koalas&nbsp;&nbsp;7NEWS,7NEWS
Why biodiversity—and global collaboration—is more important than it's ever been – The NAU Review - NAU News,https://news.nau.edu/un-biodiversity-lab/,2021/10/20,Why biodiversity—and global collaboration—is more important than it's ever been – The NAU Review&nbsp;&nbsp;NAU News,NAU News
Emerging Marine Monitoring Technologies Enable More Effective Management of Protected Areas - The Pew Charitable Trusts,https://www.pewtrusts.org/research-and-analysis/articles/2021/09/27/emerging-marine-monitoring-technologies-enable-more-effective-management-of-protected-areas,2021/09/27,Emerging Marine Monitoring Technologies Enable More Effective Management of Protected Areas&nbsp;&nbsp;The Pew Charitable Trusts,The Pew Charitable Trusts
"6G component provides speed, efficiency needed for next-gen network — ScienceDaily - Verve Times",https://vervetimes.com/6g-component-provides-speed-efficiency-needed-for-next-gen-network-sciencedaily/,2022/06/02,"6G component provides speed, efficiency needed for next-gen network — ScienceDaily&nbsp;&nbsp;Verve Times",Verve Times
New monitoring method may help prevent biodiversity loss - Earth.com,https://www.earth.com/news/new-monitoring-method-may-help-prevent-biodiversity-loss/,2022/04/29,New monitoring method may help prevent biodiversity loss&nbsp;&nbsp;Earth.com,Earth.com
"Campaign on Butterflies diversity, conservation organized at Raika Environmental Park - India Education Diary",https://indiaeducationdiary.in/campaign-on-butterflies-diversity-conservation-organized-at-raika-environmental-park/,2022/05/27,"Campaign on Butterflies diversity, conservation organized at Raika Environmental Park&nbsp;&nbsp;India Education Diary",India Education Diary
Climate change impacts biodiversity in protected areas worldwide - Earth.com,https://www.earth.com/news/climate-change-impacts-biodiversity-in-protected-areas-worldwide/,2022/05/02,Climate change impacts biodiversity in protected areas worldwide&nbsp;&nbsp;Earth.com,Earth.com
Maps of bird populations can help protect biodiversity - Earth.com,https://www.earth.com/news/maps-of-bird-populations-can-help-protect-biodiversity/,2022/04/16,Maps of bird populations can help protect biodiversity&nbsp;&nbsp;Earth.com,Earth.com
Earth Day: 5 Startups Using AI to Help Save the Planet - Verve Times,https://vervetimes.com/earth-day-5-startups-using-ai-to-help-save-the-planet/,2022/05/13,Earth Day: 5 Startups Using AI to Help Save the Planet&nbsp;&nbsp;Verve Times,Verve Times
How Tech Reveals the 'Secret Lives' of Animals - The New York Times,https://www.nytimes.com/interactive/2021/12/14/climate/tracking-wildlife.html,2021/12/14,How Tech Reveals the 'Secret Lives' of Animals&nbsp;&nbsp;The New York Times,The New York Times
IIT Madras And Harvard Collaborate To Use Tech To Track Down Wildlife Poachers - Digit,https://www.digit.in/news/general/iit-madras-and-harvard-game-theory-tech-against-wildlife-poachers-63816.html,2022/05/26,IIT Madras And Harvard Collaborate To Use Tech To Track Down Wildlife Poachers&nbsp;&nbsp;Digit,Digit
"Conservation will only scale when non-conservationists see its value, says James Deutsch - Mongabay.com",https://news.mongabay.com/2021/10/conservation-will-only-scale-when-non-conservationists-see-its-value-says-james-deutsch/,2021/10/12,"Conservation will only scale when non-conservationists see its value, says James Deutsch&nbsp;&nbsp;Mongabay.com",Mongabay.com
The challenge of tracking seals around tidal turbines - BBC,https://www.bbc.com/news/uk-scotland-61508250,2022/05/20,The challenge of tracking seals around tidal turbines&nbsp;&nbsp;BBC,BBC
Bird populations in eastern Canada declining due to forest degradation | surfbirds - Surfbirds News,http://www.surfbirds.com/community-blogs/blog/2022/05/27/bird-populations-in-eastern-canada-declining-due-to-forest-degradation/,2022/05/27,Bird populations in eastern Canada declining due to forest degradation | surfbirds&nbsp;&nbsp;Surfbirds News,Surfbirds News
Can we stop calling it biodiversity? There's no word for what we're losing (commentary) - Mongabay.com,https://news.mongabay.com/2021/09/can-we-stop-calling-it-biodiversity-theres-no-word-for-what-were-losing-commentary/,2021/09/09,Can we stop calling it biodiversity? There's no word for what we're losing (commentary)&nbsp;&nbsp;Mongabay.com,Mongabay.com
Six pieces of technology that bring us closer to wildlife - Techaeris,https://techaeris.com/2021/09/13/six-pieces-of-technology-that-bring-us-closer-to-wildlife/,2021/09/13,Six pieces of technology that bring us closer to wildlife&nbsp;&nbsp;Techaeris,Techaeris
Animal crossings: the ecoducts helping wildlife navigate busy roads across the world - The Guardian,https://www.theguardian.com/environment/2021/dec/29/wildlife-bridges-saving-creatures-big-and-small-aoe,2021/12/29,Animal crossings: the ecoducts helping wildlife navigate busy roads across the world&nbsp;&nbsp;The Guardian,The Guardian
There's nowhere to hide: This drone can track targets through forests - The Next Web,https://thenextweb.com/news/theres-nowhere-hide-drone-can-track-targets-through-forests,2022/05/24,There's nowhere to hide: This drone can track targets through forests&nbsp;&nbsp;The Next Web,The Next Web
"Huya Launches ""Protect Our Home Planet"" Campaign with Wildlife Conservation Organizations, Promoting Human-to-Nature Harmony - Yahoo Finance",https://finance.yahoo.com/news/huya-launches-protect-home-planet-150500414.html,2022/01/18,"Huya Launches ""Protect Our Home Planet"" Campaign with Wildlife Conservation Organizations, Promoting Human-to-Nature Harmony&nbsp;&nbsp;Yahoo Finance",Yahoo Finance
How AI is supporting wildlife and site protection - Ericsson,https://www.ericsson.com/en/blog/2021/11/ai-for-protecting-mangroves-site-protection,2021/11/05,How AI is supporting wildlife and site protection&nbsp;&nbsp;Ericsson,Ericsson
Effectiveness of protection areas in safeguarding biodiversity and ecosystem services in Tibet Autonomous Region | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-021-03653-6,2022/01/21,Effectiveness of protection areas in safeguarding biodiversity and ecosystem services in Tibet Autonomous Region | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com
UCT's finalists for this year's 'Science Oscars' - University of Cape Town News,https://www.news.uct.ac.za/article/-2022-06-01-ucts-finalists-for-this-years-science-oscars,2022/06/01,UCT's finalists for this year's 'Science Oscars'&nbsp;&nbsp;University of Cape Town News,University of Cape Town News
"Vermont Fish & Wildlife's map project wins $100,000 federal grant to help wildlife adapt to climate change - Mountaintimes",https://mountaintimes.info/vermont-fish-wildlifes-map-project-wins-100000-federal-grant-to-help-wildlife-adapt-to-climate-change/,2021/12/01,"Vermont Fish & Wildlife's map project wins $100,000 federal grant to help wildlife adapt to climate change&nbsp;&nbsp;Mountaintimes",Mountaintimes
These 5 tech innovations can protect wildlife and Earth - YourStory,https://yourstory.com/socialstory/2022/03/drone-ai-image-sensor-tech-innovations-protect-wildlife-earth/amp,2022/03/30,These 5 tech innovations can protect wildlife and Earth&nbsp;&nbsp;YourStory,YourStory
Endangered Wildlife Should Pay for Its Own Protection by Jonathan Ledgard & Erik Meijaard - Project Syndicate,https://www.project-syndicate.org/commentary/digital-wallets-for-endangered-wild-animals-by-jonathan-ledgard-1-and-erik-meijaard-2021-12,2021/12/02,Endangered Wildlife Should Pay for Its Own Protection by Jonathan Ledgard & Erik Meijaard&nbsp;&nbsp;Project Syndicate,Project Syndicate
The Role of Satellite Technology in Wildlife Conservation - Greener Ideal,https://greenerideal.com/news/animals/satellite-technology-in-wildlife-conservation/,2021/08/31,The Role of Satellite Technology in Wildlife Conservation&nbsp;&nbsp;Greener Ideal,Greener Ideal
Strategic protection of landslide vulnerable mountains for biodiversity conservation under land-cover and climate change impacts | Proceedings of the National Academy of Sciences - pnas.org,https://www.pnas.org/doi/10.1073/pnas.2113416118,2022/01/03,Strategic protection of landslide vulnerable mountains for biodiversity conservation under land-cover and climate change impacts | Proceedings of the National Academy of Sciences&nbsp;&nbsp;pnas.org,pnas.org
Studies of endangered animals on border of China and Vietnam stress need for transboundary conservation - Phys.org,https://phys.org/news/2022-03-endangered-animals-border-china-vietnam.html,2022/03/22,Studies of endangered animals on border of China and Vietnam stress need for transboundary conservation&nbsp;&nbsp;Phys.org,Phys.org
"Time is running out for primates, bears and songbirds in Vietnamese wildlife hotspot - Phys.org",https://phys.org/news/2021-12-primates-songbirds-vietnamese-wildlife-hotspot.html,2021/12/03,"Time is running out for primates, bears and songbirds in Vietnamese wildlife hotspot&nbsp;&nbsp;Phys.org",Phys.org
Project Icarus is creating a living map of Earth’s animals - Popular Science,https://www.popsci.com/technology/icarus-transmits-animal-sensor-data-to-iss/,2022/03/08,Project Icarus is creating a living map of Earth’s animals&nbsp;&nbsp;Popular Science,Popular Science
A 3D approach to protecting biodiversity on the high seas - Phys.org,https://phys.org/news/2022-04-3d-approach-biodiversity-high-seas.html,2022/04/05,A 3D approach to protecting biodiversity on the high seas&nbsp;&nbsp;Phys.org,Phys.org
Every Day Is Earth Day When You’re a Deer Hunter - Outdoor Life,https://www.outdoorlife.com/conservation/hunting-conservation-earth-day/,2022/04/22,Every Day Is Earth Day When You’re a Deer Hunter&nbsp;&nbsp;Outdoor Life,Outdoor Life
Reading the Landscape - NASA Applied Science,https://appliedsciences.nasa.gov/our-impact/people/reading-landscape,2022/01/21,Reading the Landscape&nbsp;&nbsp;NASA Applied Science,NASA Applied Science
World Environment Day 2022: Technology companies on prioritizing sustainability and driving transformative environmental change - CXOToday.com,https://www.cxotoday.com/news-analysis/world-environment-day-2022-technology-companies-on-prioritizing-sustainability-and-driving-transformative-environmental-change/,2022/06/04,World Environment Day 2022: Technology companies on prioritizing sustainability and driving transformative environmental change&nbsp;&nbsp;CXOToday.com,CXOToday.com
"Tigers of Chandrapur power plant: Not fit for forest, can’t stay in urban areas - Times of India",https://timesofindia.indiatimes.com/city/nagpur/tigers-of-chandrapur-power-plant-not-fit-for-forest-cant-stay-in-urban-areas/articleshow/91714609.cms,2022/05/22,"Tigers of Chandrapur power plant: Not fit for forest, can’t stay in urban areas&nbsp;&nbsp;Times of India",Times of India
Researchers find humans have given wild animals their diseases nearly 100 times - Phys.org,https://phys.org/news/2022-03-humans-wild-animals-diseases.html,2022/03/23,Researchers find humans have given wild animals their diseases nearly 100 times&nbsp;&nbsp;Phys.org,Phys.org
Massive Government Animal Culling - Living On Earth,https://loe.org/shows/segments.html?programID=22-P13-00015&segmentID=3,2022/04/15,Massive Government Animal Culling&nbsp;&nbsp;Living On Earth,Living On Earth
Just Ask a Seabird: Technology Boosts Animal Conservation Initiatives - Now. Powered by Northrop Grumman.,https://now.northropgrumman.com/just-ask-a-seabird-technology-boosts-animal-conservation-initiatives/,2021/07/30,Just Ask a Seabird: Technology Boosts Animal Conservation Initiatives&nbsp;&nbsp;Now. Powered by Northrop Grumman.,Now. Powered by Northrop Grumman.
Revealing microhabitat requirements of an endangered specialist lizard with LiDAR | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-08524-2,2022/03/25,Revealing microhabitat requirements of an endangered specialist lizard with LiDAR | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com
Balancing agricultural expansion and biodiversity loss in Colombia - Earth.com,https://www.earth.com/news/balancing-agricultural-expansion-and-biodiversity-loss-in-colombia/,2022/04/18,Balancing agricultural expansion and biodiversity loss in Colombia&nbsp;&nbsp;Earth.com,Earth.com
How live streaming sounds of nature is saving wildlife worldwide - The Straits Times,https://www.straitstimes.com/singapore/environment/how-live-streaming-sounds-of-nature-is-saving-wildlife-worldwide,2022/02/28,How live streaming sounds of nature is saving wildlife worldwide&nbsp;&nbsp;The Straits Times,The Straits Times
How volunteer observers can help protect biodiversity - The Economist,https://www.economist.com/technology-quarterly/2021/06/15/how-volunteer-observers-can-help-protect-biodiversity,2021/06/15,How volunteer observers can help protect biodiversity&nbsp;&nbsp;The Economist,The Economist
Dolphin bycatch from fishing activities is unsustainable - Earth.com,https://www.earth.com/news/dolphin-bycatch-from-fishing-activities-is-unsustainable/,2022/04/29,Dolphin bycatch from fishing activities is unsustainable&nbsp;&nbsp;Earth.com,Earth.com
Bridging the gap between public understanding and realities of living alongside elephants - Open Access Government,https://www.openaccessgovernment.org/elephant-conservation-china/129491/,2022/02/11,Bridging the gap between public understanding and realities of living alongside elephants&nbsp;&nbsp;Open Access Government,Open Access Government
Ecologists outline methods for reaching global biodiversity targets - Phys.org,https://phys.org/news/2021-08-ecologists-outline-methods-global-biodiversity.html,2021/08/02,Ecologists outline methods for reaching global biodiversity targets&nbsp;&nbsp;Phys.org,Phys.org
"Tropical mammals under rising chemical pollution pressure, study warns - Mongabay.com",https://news.mongabay.com/2022/05/tropical-mammals-under-rising-chemical-pollution-pressure-study-warns/,2022/05/02,"Tropical mammals under rising chemical pollution pressure, study warns&nbsp;&nbsp;Mongabay.com",Mongabay.com
"In a biodiversity haven, mining drives highest ever recorded levels of mercury - Mongabay.com",https://news.mongabay.com/2022/02/in-a-biodiversity-haven-mining-drives-highest-ever-recorded-levels-of-mercury/,2022/02/28,"In a biodiversity haven, mining drives highest ever recorded levels of mercury&nbsp;&nbsp;Mongabay.com",Mongabay.com
Nationally reported metrics can't adequately guide transformative change in biodiversity policy | Proceedings of the National Academy of Sciences - pnas.org,https://www.pnas.org/doi/10.1073/pnas.2117299119,2022/02/25,Nationally reported metrics can't adequately guide transformative change in biodiversity policy | Proceedings of the National Academy of Sciences&nbsp;&nbsp;pnas.org,pnas.org
Chesapeake Conservancy Welcomes Second Data Scientist with Expertise in Remote Sensing & Artificial Intelligence - GISuser.com,https://gisuser.com/2022/02/chesapeake-conservancy-welcomes-second-data-scientist-with-expertise-in-remote-sensing-artificial-intelligence/,2022/02/23,Chesapeake Conservancy Welcomes Second Data Scientist with Expertise in Remote Sensing & Artificial Intelligence&nbsp;&nbsp;GISuser.com,GISuser.com
Tropical deforestation emitting far more carbon than previously thought: Study - Mongabay.com,https://news.mongabay.com/2022/03/tropical-deforestation-emitting-far-more-carbon-than-previously-thought-study/,2022/03/15,Tropical deforestation emitting far more carbon than previously thought: Study&nbsp;&nbsp;Mongabay.com,Mongabay.com
How satellite collars are paving the way for smarter saiga antelope conservation - Phys.org,https://phys.org/news/2021-12-satellite-collars-paving-smarter-saiga.html,2021/12/07,How satellite collars are paving the way for smarter saiga antelope conservation&nbsp;&nbsp;Phys.org,Phys.org
Canada's human footprint reveals large intact areas juxtaposed against areas under immense anthropogenic pressure - FACETS Journal,https://www.facetsjournal.com/doi/10.1139/facets-2021-0063,2022/03/19,Canada's human footprint reveals large intact areas juxtaposed against areas under immense anthropogenic pressure&nbsp;&nbsp;FACETS Journal,FACETS Journal
Statistical ecology can unlock the power of biodiversity data in Africa - theconversation.com,https://theconversation.com/statistical-ecology-can-unlock-the-power-of-biodiversity-data-in-africa-171513,2021/11/23,Statistical ecology can unlock the power of biodiversity data in Africa&nbsp;&nbsp;theconversation.com,theconversation.com
"ISRO Offers Free 12-Day Online Course on Conservation, Certificate Upon Completion - The Better India",https://www.thebetterindia.com/267271/isro-online-free-course-students-certificate-geoinfomatics-biodiversity-register-bulletin/,2021/11/29,"ISRO Offers Free 12-Day Online Course on Conservation, Certificate Upon Completion&nbsp;&nbsp;The Better India",The Better India
"Wild, wild life - University of California, Santa Cruz",https://news.ucsc.edu/2021/09/kennerknecht-sebastian-wildlife-photographer.html,2021/09/28,"Wild, wild life&nbsp;&nbsp;University of California, Santa Cruz","University of California, Santa Cruz"
"Notes from the field: Forest drones, gorilla germs and more - Conservation International",https://www.conservation.org/blog/notes-from-the-field-forest-drones-gorilla-germs-and-more,2021/10/21,"Notes from the field: Forest drones, gorilla germs and more&nbsp;&nbsp;Conservation International",Conservation International
Small gifts lead to big impacts: Unique effort supports learning and spurs classroom innovation - Virginia Tech Daily,https://vtx.vt.edu/articles/2022/01/cnre-faculty-instructional-grants.html,2022/02/08,Small gifts lead to big impacts: Unique effort supports learning and spurs classroom innovation&nbsp;&nbsp;Virginia Tech Daily,Virginia Tech Daily
